what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.m2e.editor,1.0.0.20110607-2117,"org.eclipse.m2e.editor.MavenPomEditor",1333394126588
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333394130498
activated,editor,org.eclipse.m2e.editor,1.0.0.20110607-2117,"org.eclipse.m2e.editor.MavenPomEditor",1333394133593
closed,editor,org.eclipse.m2e.editor,1.0.0.20110607-2117,"org.eclipse.m2e.editor.MavenPomEditor",1333394133593
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.close",1333394133623
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333394134882
closed,editor,org.eclipse.m2e.editor,1.0.0.20110607-2117,"org.eclipse.m2e.editor.MavenPomEditor",1333394134882
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.close",1333394134914
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333394135916
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333394161237
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1333394166674
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1333394167534
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333394169873
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333394169934
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1333394180156
opened,editor,org.eclipse.m2e.editor,1.0.0.20110607-2117,"org.eclipse.m2e.editor.MavenPomEditor",1333394189457
activated,editor,org.eclipse.m2e.editor,1.0.0.20110607-2117,"org.eclipse.m2e.editor.MavenPomEditor",1333394189565
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1333394189773
activated,editor,org.eclipse.m2e.editor,1.0.0.20110607-2117,"org.eclipse.m2e.editor.MavenPomEditor",1333394191798
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1333394199343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333394201554
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333394202171
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.cleanAction",1333394202289
error,log,,,"Unexpected error while validating OAuthConsumerInfoManager.java",1333394202474
error,log,,,"Unexpected error while validating FlickrServerConstants.java",1333394202475
error,log,,,"Unexpected error while validating FlickrHelper.java",1333394202482
error,log,,,"Unexpected error while validating FlickrAPIOAuth.java",1333394202482
error,log,,,"Unexpected error while validating FlickrPhotoDAOImpl.java",1333394202487
error,log,,,"Unexpected error while validating ProcessPhotosetActionController.java",1333394202488
jar,m2e.packaging,org.eclipse.m2e.core,1.0.0,"jar",1333394203431
clean:default-clean:clean,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-clean-plugin:2.4.1",1333394203431
resources:default-resources:process-resources,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1333394203431
compile:default-compile:compile,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-compiler-plugin:2.1",1333394203431
testResources:default-testResources:process-test-resources,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1333394203431
testCompile:default-testCompile:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-compiler-plugin:2.1",1333394203431
test:default-test:test,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-surefire-plugin:2.7.1",1333394203431
jar:default-jar:package,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-jar-plugin:2.3.1",1333394203431
jar:attach-sources:package,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-source-plugin:2.1.2",1333394203431
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-install-plugin:2.3.1",1333394203431
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-deploy-plugin:2.5",1333394203431
site:default-site:site,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-site-plugin:2.0.1",1333394203431
jar,m2e.packaging,org.eclipse.m2e.core,1.0.0,"jar",1333394203554
clean:default-clean:clean,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-clean-plugin:2.4.1",1333394203555
resources:default-resources:process-resources,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1333394203555
compile:default-compile:compile,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-compiler-plugin:2.1",1333394203555
testResources:default-testResources:process-test-resources,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1333394203555
testCompile:default-testCompile:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-compiler-plugin:2.1",1333394203555
test:default-test:test,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-surefire-plugin:2.7.1",1333394203555
jar:default-jar:package,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-jar-plugin:2.3.1",1333394203555
