what,kind,bundleId,bundleVersion,description,time
opened,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1333395368581
activated,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1333395368742
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1333395372496
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333395388107
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333395403701
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.move.element",1333395403791
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333395406471
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333395412069
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.rename",1333395412175
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333395412427
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1333395413108
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333395413503
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1333395417798
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333395418838
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333395419130
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333395421559
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333395421559
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.close",1333395421576
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1333395422749
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333395425375
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333395425766
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.cleanAction",1333395425864
error,log,,,"Unexpected error while validating OAuthConsumerInfoManager.java",1333395426156
error,log,,,"Unexpected error while validating FlickrServerConstants.java",1333395426157
