what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333393563517
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333393565465
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1333393565697
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333393567304
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333393567305
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.close",1333393567324
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1333393576993
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333393581789
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333393585082
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333393586821
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333393586968
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1333393588295
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1333393589569
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1333393590965
jar,m2e.packaging,org.eclipse.m2e.core,1.0.0,"jar",1333393591205
clean:default-clean:clean,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-clean-plugin:2.4.1",1333393591205
resources:default-resources:process-resources,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1333393591205
compile:default-compile:compile,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-compiler-plugin:2.1",1333393591205
testResources:default-testResources:process-test-resources,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1333393591205
testCompile:default-testCompile:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-compiler-plugin:2.1",1333393591205
test:default-test:test,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-surefire-plugin:2.7.1",1333393591205
jar:default-jar:package,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-jar-plugin:2.3.1",1333393591205
jar:attach-sources:package,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-source-plugin:2.1.2",1333393591205
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-install-plugin:2.3.1",1333393591205
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-deploy-plugin:2.5",1333393591205
site:default-site:site,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-site-plugin:2.0.1",1333393591205
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333393592104
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333393593136
error,log,,,"Unexpected error while validating FlickrServerConstants.java",1333393593493
error,log,,,"Unexpected error while validating FlickrHelper.java",1333393593495
error,log,,,"Unexpected error while validating FlickrAPIOAuth.java",1333393593496
error,log,,,"Unexpected error while validating FlickrPhotoDAOImpl.java",1333393593497
error,log,,,"Unexpected error while validating ProcessPhotosetActionController.java",1333393593499
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333393597541
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333393603261
error,log,,,"Unexpected error while validating FlickrServerConstants.java",1333393603420
error,log,,,"Unexpected error while validating FlickrHelper.java",1333393603421
error,log,,,"Unexpected error while validating FlickrAPIOAuth.java",1333393603422
error,log,,,"Unexpected error while validating FlickrPhotoDAOImpl.java",1333393603429
error,log,,,"Unexpected error while validating ProcessPhotosetActionController.java",1333393603432
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333393606935
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333393608642
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333393618504
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1333393618667
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333393619005
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333393624479
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333393624641
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333393624697
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.navigate.open.type",1333393624751
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1333393626776
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.linkWithEditor",1333393627100
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.linkWithEditor",1333393627250
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333393631038
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1333393631263
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1333393631878
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333393632096
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1333393632664
error,log,,,"Exception occurred in reconcile participant",1333393632665
error,log,,,"Unexpected error while validating OAuthConsumerInfoManager.java",1333393633019
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1333393633674
error,log,,,"Exception occurred in reconcile participant",1333393633674
