what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.navigate.open.type",1333394807791
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333394814560
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333394816044
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333394816215
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333394816290
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.navigate.open.type",1333394816351
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333394830665
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333394833714
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333394837131
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1333394842652
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1333394843834
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333394844479
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333394845179
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333394846725
activated,editor,org.eclipse.m2e.editor,1.0.0.20110607-2117,"org.eclipse.m2e.editor.MavenPomEditor",1333394848802
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1333394850130
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333394850493
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333394852688
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333394853881
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333394854280
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333394860379
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333394861602
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333394861995
error,log,,,"Unexpected error while validating OAuthConsumerInfoManager.java",1333394862077
error,log,,,"Unexpected error while validating FlickrServerConstants.java",1333394862078
error,log,,,"Unexpected error while validating FlickrHelper.java",1333394862078
error,log,,,"Unexpected error while validating FlickrAPIOAuth.java",1333394862079
error,log,,,"Unexpected error while validating FlickrPhotoDAOImpl.java",1333394862080
error,log,,,"Unexpected error while validating ProcessPhotosetActionController.java",1333394862081
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1333394863678
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1333394864462
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1333394869272
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1333394869378
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333394869410
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333394870751
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1333394874483
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333394880835
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1333394882176
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333394882176
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.close",1333394882201
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1333394882827
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333394883468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333394887479
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333394888846
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1333394888931
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333394889581
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333394897691
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333394898875
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333394902982
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333394903213
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333394908879
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333394911527
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333394911592
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333394913755
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333394915210
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1333394915709
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333394916091
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333394916532
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333394916532
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.close",1333394916550
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1333394917249
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333394917551
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333394917621
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1333394917668
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333394917698
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333394917698
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1333394919168
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333394919636
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333394921035
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1333394923071
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.format",1333394923640
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1333394929873
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333394933711
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1333394937603
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333394938024
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1333394943145
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333394944810
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333394946887
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333394949943
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333394952130
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1333394952210
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333394952443
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333394952556
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333394954848
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333394954920
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1333394958111
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1333394967328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333394971847
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333394972344
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.cleanAction",1333394972464
error,log,,,"Unexpected error while validating OAuthConsumerInfoManager.java",1333394972740
error,log,,,"Unexpected error while validating FlickrServerConstants.java",1333394972741
error,log,,,"Unexpected error while validating FlickrHelper.java",1333394972741
error,log,,,"Unexpected error while validating FlickrAPIOAuth.java",1333394972742
error,log,,,"Unexpected error while validating FlickrPhotoDAOImpl.java",1333394972743
error,log,,,"Unexpected error while validating ProcessPhotosetActionController.java",1333394972745
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1333394977813
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.rename.element",1333394983687
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333394985968
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333394987672
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333394990981
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333394998952
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1333395002189
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.format",1333395006301
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333395011703
